root,verb_form,verb_form_label,pattern,nuance_korean,arabic_word,meaning_korean,verified
ت-ز-ج,3,3형,فَاعَلَ,상호동작,تَازَجَ,,N
ت-ز-ج,4,4형,أَفْعَلَ,사역형,أَتْزَجَ,,N
ت-ز-ج,5,5형,تَفَعَّلَ,재귀(2형),تَتَزَّجَ,,N
ت-ز-ج,6,6형,تَفَاعَلَ,상호재귀,تَتَازَجَ,,N
ت-ز-ج,7,7형,اِنْفَعَلَ,수동형,اِنْتَزَجَ,,N
ت-ز-ج,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَزَجَ,,N
ت-ز-ج,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْزَجَ,,N
ت-ش-ب,1,1형,فَعَلَ,기본형,تَشَبَ,,Y
ت-ش-ب,2,2형,فَعَّلَ,사동/강조,تَشَّبَ,,Y
ت-ش-ب,3,3형,فَاعَلَ,상호동작,تَاشَبَ,,Y
ت-ش-ب,4,4형,أَفْعَلَ,사역형,أَتْشَبَ,,N
ت-ش-ب,5,5형,تَفَعَّلَ,재귀(2형),تَتَشَّبَ,,N
ت-ش-ب,6,6형,تَفَاعَلَ,상호재귀,تَتَاشَبَ,,Y
ت-ش-ب,7,7형,اِنْفَعَلَ,수동형,اِنْتَشَبَ,,N
ت-ش-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَشَبَ,,N
ت-ش-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْشَبَ,,N
ت-ص-ل,1,1형,فَعَلَ,기본형,تَصَلَ,,Y
ت-ص-ل,2,2형,فَعَّلَ,사동/강조,تَصَّلَ,,Y
ت-ص-ل,3,3형,فَاعَلَ,상호동작,تَاصَلَ,,Y
ت-ص-ل,4,4형,أَفْعَلَ,사역형,أَتْصَلَ,,Y
ت-ص-ل,5,5형,تَفَعَّلَ,재귀(2형),تَتَصَّلَ,,Y
ت-ص-ل,6,6형,تَفَاعَلَ,상호재귀,تَتَاصَلَ,,Y
ت-ص-ل,7,7형,اِنْفَعَلَ,수동형,اِنْتَصَلَ,,N
ت-ص-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَصَلَ,,N
ت-ص-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْصَلَ,,N
ت-ض-م,1,1형,فَعَلَ,기본형,تَضَمَ,,Y
ت-ض-م,2,2형,فَعَّلَ,사동/강조,تَضَّمَ,,Y
ت-ض-م,3,3형,فَاعَلَ,상호동작,تَاضَمَ,,N
ت-ض-م,4,4형,أَفْعَلَ,사역형,أَتْضَمَ,,N
ت-ض-م,5,5형,تَفَعَّلَ,재귀(2형),تَتَضَّمَ,,N
ت-ض-م,6,6형,تَفَاعَلَ,상호재귀,تَتَاضَمَ,,N
ت-ض-م,7,7형,اِنْفَعَلَ,수동형,اِنْتَضَمَ,,N
ت-ض-م,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَضَمَ,,N
ت-ض-م,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْضَمَ,,N
ت-ع-ب,1,1형,فَعَلَ,기본형,تَعَبَ,,Y
ت-ع-ب,2,2형,فَعَّلَ,사동/강조,تَعَّبَ,,Y
ت-ع-ب,3,3형,فَاعَلَ,상호동작,تَاعَبَ,,N
ت-ع-ب,4,4형,أَفْعَلَ,사역형,أَتْعَبَ,,Y
ت-ع-ب,5,5형,تَفَعَّلَ,재귀(2형),تَتَعَّبَ,,Y
ت-ع-ب,6,6형,تَفَاعَلَ,상호재귀,تَتَاعَبَ,,N
ت-ع-ب,7,7형,اِنْفَعَلَ,수동형,اِنْتَعَبَ,,N
ت-ع-ب,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَعَبَ,,N
ت-ع-ب,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْعَبَ,,N
ت-غ-ر,1,1형,فَعَلَ,기본형,تَغَرَ,,Y
ت-غ-ر,2,2형,فَعَّلَ,사동/강조,تَغَّرَ,,Y
ت-غ-ر,3,3형,فَاعَلَ,상호동작,تَاغَرَ,,N
ت-غ-ر,4,4형,أَفْعَلَ,사역형,أَتْغَرَ,,N
ت-غ-ر,5,5형,تَفَعَّلَ,재귀(2형),تَتَغَّرَ,,N
ت-غ-ر,6,6형,تَفَاعَلَ,상호재귀,تَتَاغَرَ,,N
ت-غ-ر,7,7형,اِنْفَعَلَ,수동형,اِنْتَغَرَ,,N
ت-غ-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَغَرَ,,N
ت-غ-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْغَرَ,,N
ت-ف-ق,1,1형,فَعَلَ,기본형,تَفَقَ,,Y
ت-ف-ق,2,2형,فَعَّلَ,사동/강조,تَفَّقَ,,Y
ت-ف-ق,3,3형,فَاعَلَ,상호동작,تَافَقَ,,N
ت-ف-ق,4,4형,أَفْعَلَ,사역형,أَتْفَقَ,,Y
ت-ف-ق,5,5형,تَفَعَّلَ,재귀(2형),تَتَفَّقَ,,Y
ت-ف-ق,6,6형,تَفَاعَلَ,상호재귀,تَتَافَقَ,,N
ت-ف-ق,7,7형,اِنْفَعَلَ,수동형,اِنْتَفَقَ,,N
ت-ف-ق,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَفَقَ,,N
ت-ف-ق,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْفَقَ,,N
ت-ق-ع,1,1형,فَعَلَ,기본형,تَقَعَ,,Y
ت-ق-ع,2,2형,فَعَّلَ,사동/강조,تَقَّعَ,,Y
ت-ق-ع,3,3형,فَاعَلَ,상호동작,تَاقَعَ,,N
ت-ق-ع,4,4형,أَفْعَلَ,사역형,أَتْقَعَ,,N
ت-ق-ع,5,5형,تَفَعَّلَ,재귀(2형),تَتَقَّعَ,,N
ت-ق-ع,6,6형,تَفَاعَلَ,상호재귀,تَتَاقَعَ,,N
ت-ق-ع,7,7형,اِنْفَعَلَ,수동형,اِنْتَقَعَ,,N
ت-ق-ع,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَقَعَ,,N
ت-ق-ع,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْقَعَ,,N
ت-ق-ل,1,1형,فَعَلَ,기본형,تَقَلَ,,Y
ت-ق-ل,2,2형,فَعَّلَ,사동/강조,تَقَّلَ,,Y
ت-ق-ل,3,3형,فَاعَلَ,상호동작,تَاقَلَ,,N
ت-ق-ل,4,4형,أَفْعَلَ,사역형,أَتْقَلَ,,N
ت-ق-ل,5,5형,تَفَعَّلَ,재귀(2형),تَتَقَّلَ,,N
ت-ق-ل,6,6형,تَفَاعَلَ,상호재귀,تَتَاقَلَ,,N
ت-ق-ل,7,7형,اِنْفَعَلَ,수동형,اِنْتَقَلَ,,Y
ت-ق-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَقَلَ,,N
ت-ق-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْقَلَ,,N
ت-ك-د,1,1형,فَعَلَ,기본형,تَكَدَ,,Y
ت-ك-د,2,2형,فَعَّلَ,사동/강조,تَكَّدَ,,Y
ت-ك-د,3,3형,فَاعَلَ,상호동작,تَاكَدَ,,Y
ت-ك-د,4,4형,أَفْعَلَ,사역형,أَتْكَدَ,,N
ت-ك-د,5,5형,تَفَعَّلَ,재귀(2형),تَتَكَّدَ,,N
ت-ك-د,6,6형,تَفَاعَلَ,상호재귀,تَتَاكَدَ,,Y
ت-ك-د,7,7형,اِنْفَعَلَ,수동형,اِنْتَكَدَ,,N
ت-ك-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَكَدَ,,N
ت-ك-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْكَدَ,,N
ت-ك-ن,1,1형,فَعَلَ,기본형,تَكَنَ,,Y
ت-ك-ن,2,2형,فَعَّلَ,사동/강조,تَكَّنَ,,Y
ت-ك-ن,3,3형,فَاعَلَ,상호동작,تَاكَنَ,,N
ت-ك-ن,4,4형,أَفْعَلَ,사역형,أَتْكَنَ,,Y
ت-ك-ن,5,5형,تَفَعَّلَ,재귀(2형),تَتَكَّنَ,,Y
ت-ك-ن,6,6형,تَفَاعَلَ,상호재귀,تَتَاكَنَ,,N
ت-ك-ن,7,7형,اِنْفَعَلَ,수동형,اِنْتَكَنَ,,Y
ت-ك-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَكَنَ,,Y
ت-ك-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْكَنَ,,N
ت-ل-ك,1,1형,فَعَلَ,기본형,تَلَكَ,,Y
ت-ل-ك,2,2형,فَعَّلَ,사동/강조,تَلَّكَ,,Y
ت-ل-ك,3,3형,فَاعَلَ,상호동작,تَالَكَ,,Y
ت-ل-ك,4,4형,أَفْعَلَ,사역형,أَتْلَكَ,,Y
ت-ل-ك,5,5형,تَفَعَّلَ,재귀(2형),تَتَلَّكَ,,Y
ت-ل-ك,6,6형,تَفَاعَلَ,상호재귀,تَتَالَكَ,,Y
ت-ل-ك,7,7형,اِنْفَعَلَ,수동형,اِنْتَلَكَ,,N
ت-ل-ك,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَلَكَ,,N
ت-ل-ك,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْلَكَ,,Y
ت-م-ك,1,1형,فَعَلَ,기본형,تَمَكَ,,Y
ت-م-ك,2,2형,فَعَّلَ,사동/강조,تَمَّكَ,,Y
ت-م-ك,3,3형,فَاعَلَ,상호동작,تَامَكَ,,Y
ت-م-ك,4,4형,أَفْعَلَ,사역형,أَتْمَكَ,,Y
ت-م-ك,5,5형,تَفَعَّلَ,재귀(2형),تَتَمَّكَ,,Y
ت-م-ك,6,6형,تَفَاعَلَ,상호재귀,تَتَامَكَ,,N
ت-م-ك,7,7형,اِنْفَعَلَ,수동형,اِنْتَمَكَ,,Y
ت-م-ك,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَمَكَ,,N
ت-م-ك,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْمَكَ,,N
ت-م-ن,1,1형,فَعَلَ,기본형,تَمَنَ,,Y
ت-م-ن,2,2형,فَعَّلَ,사동/강조,تَمَّنَ,,Y
ت-م-ن,3,3형,فَاعَلَ,상호동작,تَامَنَ,,Y
ت-م-ن,4,4형,أَفْعَلَ,사역형,أَتْمَنَ,,Y
ت-م-ن,5,5형,تَفَعَّلَ,재귀(2형),تَتَمَّنَ,,Y
ت-م-ن,6,6형,تَفَاعَلَ,상호재귀,تَتَامَنَ,,N
ت-م-ن,7,7형,اِنْفَعَلَ,수동형,اِنْتَمَنَ,,N
ت-م-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَمَنَ,,N
ت-م-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْمَنَ,,N
ت-ن-ل,1,1형,فَعَلَ,기본형,تَنَلَ,,Y
ت-ن-ل,2,2형,فَعَّلَ,사동/강조,تَنَّلَ,,Y
ت-ن-ل,3,3형,فَاعَلَ,상호동작,تَانَلَ,,N
ت-ن-ل,4,4형,أَفْعَلَ,사역형,أَتْنَلَ,,N
ت-ن-ل,5,5형,تَفَعَّلَ,재귀(2형),تَتَنَّلَ,,N
ت-ن-ل,6,6형,تَفَاعَلَ,상호재귀,تَتَانَلَ,,N
ت-ن-ل,7,7형,اِنْفَعَلَ,수동형,اِنْتَنَلَ,,N
ت-ن-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِتْتَنَلَ,,N
ت-ن-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَتْنَلَ,,N
ث-ر-ت,1,1형,فَعَلَ,기본형,ثَرَتَ,,Y
ث-ر-ت,2,2형,فَعَّلَ,사동/강조,ثَرَّتَ,,Y
ث-ر-ت,3,3형,فَاعَلَ,상호동작,ثَارَتَ,,Y
ث-ر-ت,4,4형,أَفْعَلَ,사역형,أَثْرَتَ,,Y
ث-ر-ت,5,5형,تَفَعَّلَ,재귀(2형),تَثَرَّتَ,,N
ث-ر-ت,6,6형,تَفَاعَلَ,상호재귀,تَثَارَتَ,,N
ث-ر-ت,7,7형,اِنْفَعَلَ,수동형,اِنْثَرَتَ,,N
ث-ر-ت,8,8형,اِفْتَعَلَ,재귀/중간태,اِثْتَرَتَ,,N
ث-ر-ت,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَثْرَتَ,,Y
ث-ق-ف,1,1형,فَعَلَ,기본형,ثَقَفَ,,Y
ث-ق-ف,2,2형,فَعَّلَ,사동/강조,ثَقَّفَ,,Y
ث-ق-ف,3,3형,فَاعَلَ,상호동작,ثَاقَفَ,,Y
ث-ق-ف,4,4형,أَفْعَلَ,사역형,أَثْقَفَ,,Y
ث-ق-ف,5,5형,تَفَعَّلَ,재귀(2형),تَثَقَّفَ,,Y
ث-ق-ف,6,6형,تَفَاعَلَ,상호재귀,تَثَاقَفَ,,Y
ث-ق-ف,7,7형,اِنْفَعَلَ,수동형,اِنْثَقَفَ,,N
ث-ق-ف,8,8형,اِفْتَعَلَ,재귀/중간태,اِثْتَقَفَ,,N
ث-ق-ف,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَثْقَفَ,,N
ث-ق-ل,1,1형,فَعَلَ,기본형,ثَقَلَ,,Y
ث-ق-ل,2,2형,فَعَّلَ,사동/강조,ثَقَّلَ,,Y
ث-ق-ل,3,3형,فَاعَلَ,상호동작,ثَاقَلَ,,N
ث-ق-ل,4,4형,أَفْعَلَ,사역형,أَثْقَلَ,,Y
ث-ق-ل,5,5형,تَفَعَّلَ,재귀(2형),تَثَقَّلَ,,Y
ث-ق-ل,6,6형,تَفَاعَلَ,상호재귀,تَثَاقَلَ,,Y
ث-ق-ل,7,7형,اِنْفَعَلَ,수동형,اِنْثَقَلَ,,N
ث-ق-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِثْتَقَلَ,,N
ث-ق-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَثْقَلَ,,Y
ث-ل-ث,1,1형,فَعَلَ,기본형,ثَلَثَ,,Y
ث-ل-ث,2,2형,فَعَّلَ,사동/강조,ثَلَّثَ,,Y
ث-ل-ث,3,3형,فَاعَلَ,상호동작,ثَالَثَ,,Y
ث-ل-ث,4,4형,أَفْعَلَ,사역형,أَثْلَثَ,,Y
ث-ل-ث,5,5형,تَفَعَّلَ,재귀(2형),تَثَلَّثَ,,Y
ث-ل-ث,6,6형,تَفَاعَلَ,상호재귀,تَثَالَثَ,,N
ث-ل-ث,7,7형,اِنْفَعَلَ,수동형,اِنْثَلَثَ,,N
ث-ل-ث,8,8형,اِفْتَعَلَ,재귀/중간태,اِثْتَلَثَ,,N
ث-ل-ث,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَثْلَثَ,,N
ث-ل-ج,1,1형,فَعَلَ,기본형,ثَلَجَ,,Y
ث-ل-ج,2,2형,فَعَّلَ,사동/강조,ثَلَّجَ,,Y
ث-ل-ج,3,3형,فَاعَلَ,상호동작,ثَالَجَ,,N
ث-ل-ج,4,4형,أَفْعَلَ,사역형,أَثْلَجَ,,Y
ث-ل-ج,5,5형,تَفَعَّلَ,재귀(2형),تَثَلَّجَ,,Y
ث-ل-ج,6,6형,تَفَاعَلَ,상호재귀,تَثَالَجَ,,N
ث-ل-ج,7,7형,اِنْفَعَلَ,수동형,اِنْثَلَجَ,,N
ث-ل-ج,8,8형,اِفْتَعَلَ,재귀/중간태,اِثْتَلَجَ,,N
ث-ل-ج,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَثْلَجَ,,N
ث-م-ن,1,1형,فَعَلَ,기본형,ثَمَنَ,,Y
ث-م-ن,2,2형,فَعَّلَ,사동/강조,ثَمَّنَ,,Y
ث-م-ن,3,3형,فَاعَلَ,상호동작,ثَامَنَ,,Y
ث-م-ن,4,4형,أَفْعَلَ,사역형,أَثْمَنَ,,Y
ث-م-ن,5,5형,تَفَعَّلَ,재귀(2형),تَثَمَّنَ,,Y
ث-م-ن,6,6형,تَفَاعَلَ,상호재귀,تَثَامَنَ,,N
ث-م-ن,7,7형,اِنْفَعَلَ,수동형,اِنْثَمَنَ,,N
ث-م-ن,8,8형,اِفْتَعَلَ,재귀/중간태,اِثْتَمَنَ,,N
ث-م-ن,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَثْمَنَ,,N
ث-ن-,1,1형,فَعَلَ,기본형,ثَنََ,,N
ث-ن-,2,2형,فَعَّلَ,사동/강조,ثَنََّ,,N
ث-ن-,3,3형,فَاعَلَ,상호동작,ثَانََ,,Y
ث-ن-,4,4형,أَفْعَلَ,사역형,أَثْنََ,,Y
ث-ن-,5,5형,تَفَعَّلَ,재귀(2형),تَثَنََّ,,Y
ث-ن-,6,6형,تَفَاعَلَ,상호재귀,تَثَانََ,,Y
ث-ن-,7,7형,اِنْفَعَلَ,수동형,اِنْثَنََ,,Y
ث-ن-,8,8형,اِفْتَعَلَ,재귀/중간태,اِثْتَنََ,,N
ث-ن-,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَثْنََ,,Y
ث-ن-ء,1,1형,فَعَلَ,기본형,ثَنَءَ,,N
ث-ن-ء,2,2형,فَعَّلَ,사동/강조,ثَنَّءَ,,N
ث-ن-ء,3,3형,فَاعَلَ,상호동작,ثَانَءَ,,N
ث-ن-ء,4,4형,أَفْعَلَ,사역형,أَثْنَءَ,,N
ث-ن-ء,5,5형,تَفَعَّلَ,재귀(2형),تَثَنَّءَ,,N
ث-ن-ء,6,6형,تَفَاعَلَ,상호재귀,تَثَانَءَ,,N
ث-ن-ء,7,7형,اِنْفَعَلَ,수동형,اِنْثَنَءَ,,N
ث-ن-ء,8,8형,اِفْتَعَلَ,재귀/중간태,اِثْتَنَءَ,,N
ث-ن-ء,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَثْنَءَ,,N
ث-ن-ة,1,1형,فَعَلَ,기본형,ثَنَةَ,,Y
ث-ن-ة,2,2형,فَعَّلَ,사동/강조,ثَنَّةَ,,Y
ث-ن-ة,3,3형,فَاعَلَ,상호동작,ثَانَةَ,,N
ث-ن-ة,4,4형,أَفْعَلَ,사역형,أَثْنَةَ,,Y
ث-ن-ة,5,5형,تَفَعَّلَ,재귀(2형),تَثَنَّةَ,,Y
ث-ن-ة,6,6형,تَفَاعَلَ,상호재귀,تَثَانَةَ,,Y
ث-ن-ة,7,7형,اِنْفَعَلَ,수동형,اِنْثَنَةَ,,Y
ث-ن-ة,8,8형,اِفْتَعَلَ,재귀/중간태,اِثْتَنَةَ,,N
ث-ن-ة,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَثْنَةَ,,Y
ج-ب-,1,1형,فَعَلَ,기본형,جَبََ,,Y
ج-ب-,2,2형,فَعَّلَ,사동/강조,جَبََّ,,Y
ج-ب-,3,3형,فَاعَلَ,상호동작,جَابََ,,Y
ج-ب-,4,4형,أَفْعَلَ,사역형,أَجْبََ,,Y
ج-ب-,5,5형,تَفَعَّلَ,재귀(2형),تَجَبََّ,,Y
ج-ب-,6,6형,تَفَاعَلَ,상호재귀,تَجَابََ,,Y
ج-ب-,7,7형,اِنْفَعَلَ,수동형,اِنْجَبََ,,Y
ج-ب-,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَبََ,,Y
ج-ب-,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْبََ,,N
ج-ب-ر,1,1형,فَعَلَ,기본형,جَبَرَ,,Y
ج-ب-ر,2,2형,فَعَّلَ,사동/강조,جَبَّرَ,,Y
ج-ب-ر,3,3형,فَاعَلَ,상호동작,جَابَرَ,,Y
ج-ب-ر,4,4형,أَفْعَلَ,사역형,أَجْبَرَ,,Y
ج-ب-ر,5,5형,تَفَعَّلَ,재귀(2형),تَجَبَّرَ,,Y
ج-ب-ر,6,6형,تَفَاعَلَ,상호재귀,تَجَابَرَ,,Y
ج-ب-ر,7,7형,اِنْفَعَلَ,수동형,اِنْجَبَرَ,,Y
ج-ب-ر,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَبَرَ,,N
ج-ب-ر,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْبَرَ,,N
ج-ت-م,1,1형,فَعَلَ,기본형,جَتَمَ,,N
ج-ت-م,2,2형,فَعَّلَ,사동/강조,جَتَّمَ,,N
ج-ت-م,3,3형,فَاعَلَ,상호동작,جَاتَمَ,,N
ج-ت-م,4,4형,أَفْعَلَ,사역형,أَجْتَمَ,,N
ج-ت-م,5,5형,تَفَعَّلَ,재귀(2형),تَجَتَّمَ,,N
ج-ت-م,6,6형,تَفَاعَلَ,상호재귀,تَجَاتَمَ,,N
ج-ت-م,7,7형,اِنْفَعَلَ,수동형,اِنْجَتَمَ,,N
ج-ت-م,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَتَمَ,,N
ج-ت-م,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْتَمَ,,N
ج-ت-ه,1,1형,فَعَلَ,기본형,جَتَهَ,,N
ج-ت-ه,2,2형,فَعَّلَ,사동/강조,جَتَّهَ,,N
ج-ت-ه,3,3형,فَاعَلَ,상호동작,جَاتَهَ,,N
ج-ت-ه,4,4형,أَفْعَلَ,사역형,أَجْتَهَ,,Y
ج-ت-ه,5,5형,تَفَعَّلَ,재귀(2형),تَجَتَّهَ,,N
ج-ت-ه,6,6형,تَفَاعَلَ,상호재귀,تَجَاتَهَ,,N
ج-ت-ه,7,7형,اِنْفَعَلَ,수동형,اِنْجَتَهَ,,Y
ج-ت-ه,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَتَهَ,,N
ج-ت-ه,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْتَهَ,,N
ج-د-د,1,1형,فَعَلَ,기본형,جَدَدَ,,Y
ج-د-د,2,2형,فَعَّلَ,사동/강조,جَدَّدَ,,Y
ج-د-د,3,3형,فَاعَلَ,상호동작,جَادَدَ,,N
ج-د-د,4,4형,أَفْعَلَ,사역형,أَجْدَدَ,,Y
ج-د-د,5,5형,تَفَعَّلَ,재귀(2형),تَجَدَّدَ,,Y
ج-د-د,6,6형,تَفَاعَلَ,상호재귀,تَجَادَدَ,,N
ج-د-د,7,7형,اِنْفَعَلَ,수동형,اِنْجَدَدَ,,N
ج-د-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَدَدَ,,N
ج-د-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْدَدَ,,N
ج-ر-ء,1,1형,فَعَلَ,기본형,جَرَءَ,,N
ج-ر-ء,2,2형,فَعَّلَ,사동/강조,جَرَّءَ,,N
ج-ر-ء,3,3형,فَاعَلَ,상호동작,جَارَءَ,,N
ج-ر-ء,4,4형,أَفْعَلَ,사역형,أَجْرَءَ,,N
ج-ر-ء,5,5형,تَفَعَّلَ,재귀(2형),تَجَرَّءَ,,N
ج-ر-ء,6,6형,تَفَاعَلَ,상호재귀,تَجَارَءَ,,N
ج-ر-ء,7,7형,اِنْفَعَلَ,수동형,اِنْجَرَءَ,,N
ج-ر-ء,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَرَءَ,,N
ج-ر-ء,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْرَءَ,,N
ج-ر-د,1,1형,فَعَلَ,기본형,جَرَدَ,,Y
ج-ر-د,2,2형,فَعَّلَ,사동/강조,جَرَّدَ,,Y
ج-ر-د,3,3형,فَاعَلَ,상호동작,جَارَدَ,,N
ج-ر-د,4,4형,أَفْعَلَ,사역형,أَجْرَدَ,,Y
ج-ر-د,5,5형,تَفَعَّلَ,재귀(2형),تَجَرَّدَ,,Y
ج-ر-د,6,6형,تَفَاعَلَ,상호재귀,تَجَارَدَ,,N
ج-ر-د,7,7형,اِنْفَعَلَ,수동형,اِنْجَرَدَ,,N
ج-ر-د,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَرَدَ,,N
ج-ر-د,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْرَدَ,,N
ج-ز-ء,1,1형,فَعَلَ,기본형,جَزَءَ,,Y
ج-ز-ء,2,2형,فَعَّلَ,사동/강조,جَزَّءَ,,Y
ج-ز-ء,3,3형,فَاعَلَ,상호동작,جَازَءَ,,N
ج-ز-ء,4,4형,أَفْعَلَ,사역형,أَجْزَءَ,,N
ج-ز-ء,5,5형,تَفَعَّلَ,재귀(2형),تَجَزَّءَ,,N
ج-ز-ء,6,6형,تَفَاعَلَ,상호재귀,تَجَازَءَ,,N
ج-ز-ء,7,7형,اِنْفَعَلَ,수동형,اِنْجَزَءَ,,N
ج-ز-ء,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَزَءَ,,N
ج-ز-ء,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْزَءَ,,N
ج-ع-ل,1,1형,فَعَلَ,기본형,جَعَلَ,,Y
ج-ع-ل,2,2형,فَعَّلَ,사동/강조,جَعَّلَ,,Y
ج-ع-ل,3,3형,فَاعَلَ,상호동작,جَاعَلَ,,Y
ج-ع-ل,4,4형,أَفْعَلَ,사역형,أَجْعَلَ,,Y
ج-ع-ل,5,5형,تَفَعَّلَ,재귀(2형),تَجَعَّلَ,,Y
ج-ع-ل,6,6형,تَفَاعَلَ,상호재귀,تَجَاعَلَ,,Y
ج-ع-ل,7,7형,اِنْفَعَلَ,수동형,اِنْجَعَلَ,,N
ج-ع-ل,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَعَلَ,,N
ج-ع-ل,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْعَلَ,,N
ج-ل-س,1,1형,فَعَلَ,기본형,جَلَسَ,,Y
ج-ل-س,2,2형,فَعَّلَ,사동/강조,جَلَّسَ,,Y
ج-ل-س,3,3형,فَاعَلَ,상호동작,جَالَسَ,,Y
ج-ل-س,4,4형,أَفْعَلَ,사역형,أَجْلَسَ,,Y
ج-ل-س,5,5형,تَفَعَّلَ,재귀(2형),تَجَلَّسَ,,Y
ج-ل-س,6,6형,تَفَاعَلَ,상호재귀,تَجَالَسَ,,Y
ج-ل-س,7,7형,اِنْفَعَلَ,수동형,اِنْجَلَسَ,,Y
ج-ل-س,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَلَسَ,,N
ج-ل-س,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْلَسَ,,N
ج-م-ع,1,1형,فَعَلَ,기본형,جَمَعَ,,Y
ج-م-ع,2,2형,فَعَّلَ,사동/강조,جَمَّعَ,,Y
ج-م-ع,3,3형,فَاعَلَ,상호동작,جَامَعَ,,Y
ج-م-ع,4,4형,أَفْعَلَ,사역형,أَجْمَعَ,,Y
ج-م-ع,5,5형,تَفَعَّلَ,재귀(2형),تَجَمَّعَ,,Y
ج-م-ع,6,6형,تَفَاعَلَ,상호재귀,تَجَامَعَ,,Y
ج-م-ع,7,7형,اِنْفَعَلَ,수동형,اِنْجَمَعَ,,N
ج-م-ع,8,8형,اِفْتَعَلَ,재귀/중간태,اِجْتَمَعَ,,Y
ج-م-ع,10,10형,اِسْتَفْعَلَ,신청/요구,اِسْتَجْمَعَ,,Y
ج-م-ل,1,1형,فَعَلَ,기본형,جَمَلَ,,Y
ج-م-ل,2,2형,فَعَّلَ,사동/강조,جَمَّلَ,,Y
ج-م-ل,3,3형,فَاعَلَ,상호동작,جَامَلَ,,Y
ج-م-ل,4,4형,أَفْعَلَ,사역형,أَجْمَلَ,,Y
ج-م-ل,5,5형,تَفَعَّلَ,재귀(2형),تَجَمَّلَ,,Y
ج-م-ل,6,6형,تَفَاعَلَ,상호재귀,تَجَامَلَ,,Y
